20160101_avg_rad,20160201_avg_rad,20160301_avg_rad,20160401_avg_rad,20160501_avg_rad,20160601_avg_rad,20160701_avg_rad,20160801_avg_rad,20160901_avg_rad,20161001_avg_rad,20161101_avg_rad,20161201_avg_rad,20170101_avg_rad,20170201_avg_rad,20170301_avg_rad,20170401_avg_rad,20170501_avg_rad,20170601_avg_rad,20170701_avg_rad,20170801_avg_rad,20170901_avg_rad,20171001_avg_rad,20171101_avg_rad,20171201_avg_rad,ADM1_CODE,ADM2_NAME,EXP2_YEAR,ADM1_NAME,DISP_AREA,Shape_Leng,STATUS,STR2_YEAR,ADM0_NAME,ADM0_CODE,Shape_Area,ADM2_CODE,system:index
-0.03905200781283819,0.028121904745790283,0.004887499363506571,0.046404665383182636,0.12062832755849642,0.022151450102391487,0.016925206238228827,0.009983756424290884,0.03011651390442054,0.053836966852155596,-0.011459799068873865,-0.07822737886934053,0.049740118254708296,0.15902236154318491,0.2843340769438582,0.34219933074713527,0.2498734194329913,0.20699439449568607,0.1615038784234919,0.20985041614865563,0.2968690227158961,0.4425263510251031,0.28021806249579356,0.22630000767669178,2240,Nguru,3000,Yobe,NO,1.19562363191,Member State,1999,Nigeria,182,0.0785777697512,190960,0000000000000000220c
-0.07089768510014016,-0.009820385443109102,-0.006257863665631622,0.03669111303194936,0.12113432867797087,0.013260291383876101,0.003093627059774614,0.001687329241575725,0.02997484782775705,0.054375564146467534,-0.007730984370029833,-0.0890611972856359,0.052444913571945896,0.16070059025326636,0.29043221889218157,0.3255940344494175,0.25085397836115936,0.21822946910678978,0.14527150971347014,0.17432474129716982,0.24890572759021815,0.3782178450676965,0.2024663360568692,0.1590105282269223,2240,Karasuwa,3000,Yobe,NO,1.82569152335,Member State,1999,Nigeria,182,0.0963776202266,190961,0000000000000000220e
10.052943939072746,8.840249430730854,3.276443645528868,1.557196359568727,1.1525124494758834,1.853985036114364,2.5718614453368938,2.284339395299773,2.423424692481661,3.22466000275645,4.906537298116336,6.130004990178216,5.677639124586176,7.05682040007142,4.789482785857941,2.207450797834987,1.7983178636201786,2.202206866366663,3.039072420512288,2.082643865993645,3.348976799125537,4.951176213659005,5.689727220851127,9.224452236828908,65709,Sokoto North,3000,Sokoto,NO,0.234989689518,Member State,1999,Nigeria,182,0.003286262813,190962,00000000000000002210
0.0576679028504981,0.14530807485783906,0.055891540849786876,0.12146642694629282,0.15754387601933917,0.06175592843553417,0.16716170854284332,0.041788139526846645,0.08813590526691557,0.21526961153091753,0.10280959072698329,0.035215918395512434,0.2270515059225364,0.3874783621598729,0.4222238193617639,0.3477640305215892,0.32482511671630193,0.30478101409516006,0.27069014629020055,0.3147114658882956,0.29003027591604275,0.6374694190870128,0.4703837520994328,0.5314016659298691,2226,Daura,3000,Katsina,NO,0.680971005768,Member State,1999,Nigeria,182,0.0261393075793,190963,00000000000000002211
-0.05190943881253209,0.03312834118008602,-5.904651841660202E-4,0.07615796889677884,0.13821863744167068,0.004040506262515246,0.009876180717911794,-0.028818534989393504,0.015218737725144928,0.07239813478561939,-0.027487185805716925,-0.09313757471596107,0.06578865533578786,0.17930330175689715,0.3192635204215022,0.2993013597364154,0.2585891668625122,0.238601044759784,0.1626308579370982,0.19768970629280128,0.2791930646628487,0.4268369147172295,0.245787188558037,0.21300689150033583,2226,Zango,3000,Katsina,NO,1.01863260264,Member State,1999,Nigeria,182,0.0537393236355,190964,00000000000000002212
6.122370170992423,5.83339049126046,2.5750898936660915,1.3536071810999977,2.1014192368671445,1.3272138976595238,1.7919754123640264,3.2120540207321975,3.221865931233103,3.4146885246118126,3.33734064059086,3.2683677674426628,3.814906266241594,4.951153242708277,2.9235194135736284,2.653236939021482,2.3723422237129057,2.516136195451934,3.6261457421209196,3.7877583673394892,2.5302559884765703,2.9037607086038557,3.8423575548356053,4.194140542979511,2226,Katsina,3000,Katsina,NO,0.42609275396,Member State,1999,Nigeria,182,0.0120752752101,190965,00000000000000002213
4.907011104486383,4.393231371316179,1.9341460495947262,0.9263476648335485,0.9146935984329214,0.7741728036947139,0.9436152968684566,1.4918527038671157,1.0817444473336308,1.9764858321553282,2.5982455297271665,3.2153408697999963,3.4843143326844155,3.681853959066699,2.519165896929978,1.3263774609727694,1.033162555356103,1.137809997197891,1.3968483496010713,1.1245329865105784,1.8499217983956215,2.788208872743456,2.9335633373992342,4.678953582302612,65709,Sokoto South,3000,Sokoto,NO,0.280107396148,Member State,1999,Nigeria,182,0.00251909652129,190966,00000000000000002214
0.09147196971553916,0.14661275644775612,0.06258478285286301,0.09636604957460256,0.15667944792551103,0.033730000088380625,0.03828940429294402,0.004124198516674367,0.056954504670762233,0.16594193684066866,0.08003121643810587,-0.05215236718925448,0.16381036024615464,0.32553004726050977,0.41182084022436477,0.3654335227147273,0.3195095048656275,0.25791724355915896,0.1606404879757225,0.23314199462833915,0.3049879328057298,0.49413654181010597,0.3432649433719738,0.39941629941818385,2226,Rimi,3000,Katsina,NO,1.07543210546,Member State,1999,Nigeria,182,0.0392675524974,190967,00000000000000002216
0.25120237040258697,0.3655105804699643,0.1786214058642342,0.18905843841110165,0.2669508388406638,0.08715142332172444,0.12043275093877745,0.20064049407847034,0.22863234881373637,0.3469920625685607,0.22201115081293465,0.07444817163333767,0.288511724957398,0.49035538745709684,0.5684974011123581,0.5151498393848442,0.4481245914107862,0.37723243901337,0.3024377719828527,0.4062086988597213,0.42398422280597775,0.6537551242127694,0.5187650551210206,0.5365415693147374,2226,Batagarawa,3000,Katsina,NO,1.42529501016,Member State,1999,Nigeria,182,0.0367438010503,190968,00000000000000002217
-0.0925696457724679,-0.040656827181064496,-0.018581630988853782,0.07175009293205548,0.1371202907000676,0.02918466677292445,-0.03415937460737245,0.006923037162599213,0.01806592948161359,0.04279887863065279,-0.004052642332844616,-0.08782456872012089,0.04362059680883975,0.150729862286273,0.275583072386985,0.3362663503366729,0.24922910736808848,0.18406300898430472,0.11015813093113469,0.1461661038213104,0.23316689558746503,0.35649798297553154,0.18351339184899185,0.1431765943492979,2216,Gubio,3000,Borno,NO,1.95897951988,Member State,1999,Nigeria,182,0.207573345895,190969,00000000000000002218
-0.046489114182473285,0.04926898317760842,0.008863369959541562,0.06943308995765035,0.13846003211596755,0.018878655345656328,0.043160556161125845,-0.05192050867032141,0.003844645783591294,0.08612854536791598,-0.019486427140783063,-0.09559369047272968,0.07732965192626397,0.20147960906574086,0.3376843994612119,0.3050495874605758,0.26608241157004564,0.226021870876971,0.16031826937555263,0.18159902997469154,0.2527089215564726,0.42345860592277773,0.2536711544846299,0.2554962391772239,2226,Dutsi,3000,Katsina,NO,0.764480600302,Member State,1999,Nigeria,182,0.0239514363195,190970,00000000000000002219
-0.04100950866386913,0.031725182649443816,-0.025740144724511648,0.04302325726528988,0.13049116041022849,0.054235893146863334,-0.01755579453907012,0.016499300179688706,-0.0020638489294212406,0.09066798572590384,0.004834505562345174,-0.07908244000474929,0.061714189678336584,0.1922282905733437,0.3022057814254792,0.286040715290558,0.25737357544575457,0.23423696408206088,0.17951625396412296,0.16352762293057188,0.2771002623165059,0.3898099933671779,0.23831366943572474,0.18306645782812944,65709,Dange-Shuni,3000,Sokoto,NO,1.39680553424,Member State,1999,Nigeria,182,0.0993590716455,190971,0000000000000000221b
-0.03386126151333235,0.05223614196287408,0.008483070783676343,0.08260961203339211,0.1209953154197101,0.001890852528518841,0.020814090627195202,-0.031004361374970247,0.011675526570937697,0.08391978887231322,-0.007467878382327189,-0.07152551032439383,0.09320467223318472,0.21238239135959197,0.32864449182882477,0.31245900627159423,0.27743612541352314,0.28371896105047667,0.1559537177811872,0.2130614183882153,0.24962522969382214,0.43161768859857425,0.27358823645152375,0.2657086987001024,2226,Sandamu,3000,Katsina,NO,0.700921829186,Member State,1999,Nigeria,182,0.0238792261958,190972,0000000000000000221c
-0.08198187061556306,-0.023547915460602017,-0.007844290546267832,0.04493842388859678,0.1371001685557458,0.004653738265664847,-0.00988971870894447,0.021003007159453222,0.03303478032456304,0.047051405966580986,-0.012556707097102614,-0.08472680300567388,0.0348481776858777,0.1541423155901215,0.28224930155566746,0.3274402411994813,0.2386918336009574,0.22078173635077958,0.13708841698468352,0.14437847034321896,0.22823996740531582,0.36128934548968866,0.20287990374556555,0.15490885893456144,2240,Borsari,3000,Yobe,NO,2.28128845069,Member State,1999,Nigeria,182,0.322494940215,190973,00000000000000002220
-0.08220740527380328,0.0054874017055341,-0.057096669478026676,0.03301082772245263,0.12163829942332416,0.04840619269404656,0.0328512421298865,0.021388526683357306,0.02914622358378374,0.060739763653408704,-0.005055294802358753,-0.11421452203925582,0.033935722648212444,0.15580375269869096,0.2877022275345486,0.25879516006333886,0.2887647736629468,0.23190462677404733,0.16634545918391186,0.14000061037432954,0.25400197900524596,0.4331303859518985,0.2447029699566491,0.18525025949638663,65709,Yabo,3000,Sokoto,NO,1.23028341373,Member State,1999,Nigeria,182,0.0687429205406,190974,00000000000000002221
-0.0904834938593193,0.006805401369836416,-0.023816547860789787,0.06588167094757102,0.1341001001784983,-0.0038319506559068334,0.025210569792596563,-0.02087312894669583,0.008743863199619013,0.06430576471487898,-0.03585585008545501,-0.10725969975021496,0.037542436253322986,0.14650024832087746,0.30654122056061883,0.2966543356404999,0.255900260870213,0.2074118105103774,0.13604259522208545,0.1798288835853881,0.2811039384272533,0.39864122801569746,0.22119018954561862,0.13882794517837915,2226,Baure,3000,Katsina,NO,1.11661368325,Member State,1999,Nigeria,182,0.0610422177027,190975,00000000000000002222
-0.09533873710692777,-0.04435210666779967,-0.03059524939439892,0.055538581643030126,0.2759957867078347,0.012674664006201437,-0.027707874641129292,0.04021470601135232,0.015471768590907155,0.04705900383206748,0.4373809974079501,0.5530276940829165,0.06746469464565343,0.15359944688185592,0.2770203429186115,0.4068072185659042,0.24777646542280338,0.17832184102469606,0.10080165995497277,0.14835927896136725,0.23049681377516834,0.6163580884703529,0.5293337816188001,0.14070857941512016,2216,Nganzai,3000,Borno,NO,2.21887473797,Member State,1999,Nigeria,182,0.207296916865,190976,00000000000000002223
-0.06189805584503589,0.02693620631709319,-0.006156476265132565,0.07349697759849502,0.10027405821198171,0.0031061181537486225,-0.007339297183568519,0.002059769556298056,0.019604295398808792,0.09169178809182359,3.90256252235922E-4,-0.09988447712524673,0.05413273000259694,0.16630700251200783,0.3273297154671354,0.3004264646776483,0.24735523005877003,0.21160808272595255,0.11218770938631542,0.17722626636281985,0.25102610236048134,0.3929611110407693,0.23894487058694586,0.17926267670111956,2226,Kurfi,3000,Katsina,NO,1.20760746972,Member State,1999,Nigeria,182,0.0462610710489,190977,00000000000000002224
0.09515950192073537,0.14723261479279365,0.1386367800373207,0.169044894151887,0.22063155902912868,0.1063808789024447,0.1154320181438763,0.03260748862766326,0.10407282376252232,0.17152737511480143,0.0994097480790679,0.02564493941141467,0.150940547564878,0.23579761429553445,0.4298100748256837,0.38164666772831596,0.35436388531813373,0.32626821456095345,0.2244181723908042,0.24509773564445148,0.3367296195050388,0.4971295137503756,0.31822920388385156,0.2813297622913307,2223,Gwiwa,3000,Jigawa,NO,0.897254084044,Member State,1999,Nigeria,182,0.0466641559553,190978,00000000000000002226
0.08470072883280691,0.1445672930195548,0.15029468107016475,0.1598353164629365,0.2371467455472036,0.05902035307454196,0.09812660888752607,0.030086396941442675,0.08129277573557758,0.14555195856602796,0.038084137515610586,-0.006892921936612385,0.1453195737752168,0.264558558563233,0.4120633766049015,0.40625422539722406,0.3709066123106444,0.3084618344759677,0.1966285477035518,0.2210538282532331,0.32119939101475736,0.46473035762272413,0.3026959306633793,0.2295620297687428,2223,Yankwashi,3000,Jigawa,NO,1.02514776816,Member State,1999,Nigeria,182,0.0371513997645,190979,00000000000000002227
-0.046782208663196864,0.01326393077204777,0.009940306575691957,0.061580499873398996,0.1434286516888166,0.01387166877503597,0.017024727272973408,0.010335794798587103,0.043875964998931094,0.0619676132400725,-0.007844638021976262,-0.07911310001734491,0.056749252335150185,0.163633548146683,0.2901159160203828,0.3424207090036482,0.2320628772424132,0.19793261290033093,0.15468529620793126,0.18448507036385933,0.2995426450387966,0.38004203076043785,0.2022689409977426,0.1665524794629753,2223,Guri,3000,Jigawa,NO,1.25082463754,Member State,1999,Nigeria,182,0.0890344524373,190980,00000000000000002228
-0.0022179328573964886,0.07029230046897209,0.013167800205388061,0.10942020067411537,0.16366681381682427,0.05357420417149579,0.0343952156838408,0.02881930629523113,0.047834326376001865,0.08318054872669771,0.002826382352213507,-0.05087602525413826,0.08643222381069116,0.22292776596425154,0.3612861980849424,0.3889072570178094,0.26296791479458637,0.2297092762700308,0.17922551526826244,0.2039272073208646,0.3408779901776993,0.4489479122601055,0.28012597036869546,0.2383769605067919,2223,Kaugama,3000,Jigawa,NO,1.72463291706,Member State,1999,Nigeria,182,0.0710820006135,190981,00000000000000002229
-0.07766066003289288,-0.018042977317001635,-0.0042212038871104595,0.0411808808304348,0.1294244271606702,0.004238831074422053,-0.00514435697979939,0.03313345353125406,0.017015750336518067,0.0389570212228592,-0.030076253664647938,-0.09590828174986034,0.04227134356712453,0.1754409390758056,0.2854557562921059,0.318756827969911,0.21904764837868834,0.18432495554697254,0.14823726999910558,0.14783235555996108,0.2518449536790543,0.3622785593688219,0.2111502455715878,0.1596633933650449,2240,Jakusko,3000,Yobe,NO,2.64961351051,Member State,1999,Nigeria,182,0.323699793732,190982,0000000000000000222b
0.07069494145881242,0.11760240491168888,0.043959552856816304,0.07294170907037664,0.17269297978466494,0.08245849036809616,0.12356723781514709,0.06209409058749861,0.0986921167835117,0.13557876609692773,0.08099795880259646,0.13147460755143675,0.17583669464705842,0.3055582727386852,0.40824922937391067,0.32839747580751905,0.3840354544584502,0.28958494968287884,0.20531570912380834,0.20095147544693712,0.3052101741926945,0.5067624932635512,0.3245705846299501,0.26157056157394537,2227,Argungu,3000,Kebbi,NO,1.55548746039,Member State,1999,Nigeria,182,0.10010882496,190983,0000000000000000222c
-0.0904800695444229,-0.005030085183565553,-0.04772400091452122,0.02565583509327916,0.11704205682771605,0.04288635816436818,0.025532448288219673,0.020478293440155386,0.00941153662420184,0.06324473457324656,-0.016759083756995315,-0.0955996554397866,0.03377832176210361,0.1814262741651308,0.3194988761142802,0.26855865323823824,0.28385332827325205,0.2291188667794585,0.16244212284226334,0.13641322218035898,0.275231429613362,0.3841858662507874,0.2160513886466301,0.17244237081750852,65709,Shagari,3000,Sokoto,NO,1.84198540857,Member State,1999,Nigeria,182,0.107424045407,190984,0000000000000000222f
0.07485085396488396,0.08403317142103832,0.04567744123450055,0.13011582522103715,0.1587874870748825,0.04325297075169275,0.055431897898248164,0.05832898261545402,0.0687331344295612,0.11270714108785838,0.03229982382233651,-0.027017158582487755,0.08185342310741599,0.24371057493009968,0.3565144273481444,0.4176906702941526,0.2621920268829639,0.2365224699464285,0.17410027802757347,0.1926068346863279,0.33061460716844465,0.4155720657307202,0.2250615556983166,0.20431114298655073,2223,Kiri Kasamma,3000,Jigawa,NO,1.26216847938,Member State,1999,Nigeria,182,0.0669902545385,190985,00000000000000002231
-0.02775062255301478,0.044884469033877404,0.010864688401190802,0.06893062131286247,0.12001869387759705,0.0036623319294249324,-0.00937205865080593,0.008471900258184699,0.01929409852639386,0.09683948490076624,0.03504540069270793,-0.06561758342238122,0.08160419196237961,0.2176348202445031,0.3550360305501963,0.3129424859756172,0.26307881367319813,0.2264949697176088,0.10251324659081347,0.18464803805817365,0.27353694649342203,0.41623202235112816,0.2659011691231696,0.2387115674998477,2226,Charanchi,3000,Katsina,NO,0.992747976568,Member State,1999,Nigeria,182,0.0384549885155,190986,00000000000000002232
-0.10415473109000221,-0.05146406034503632,-0.0438666737410408,0.06375690116596437,0.1587003142403306,-0.012130376518121539,0.00747960284890406,0.03372214064003235,0.025085644992112303,0.3152884421597283,-1.6161828003510137E-4,-0.017274288386488687,0.0364219080344869,0.19569322851595913,0.27529509356140835,0.46778236274649804,0.25817519145533896,0.16641787963752652,0.08537443460939395,0.14286100085050368,0.2261181295684449,1.5936559340369019,0.23298410536009576,0.1441923449009892,2216,Monguno,3000,Borno,NO,1.74964252433,Member State,1999,Nigeria,182,0.125501157315,190987,00000000000000002233
0.12016150997635479,0.167599436371166,0.12412141701175514,0.1890832350293941,0.2701988607729472,0.09326789982305105,0.10747878360869192,0.04384365883750984,0.09818777088941026,0.17557073816908558,0.07283506029794642,0.023530706501225518,0.15861719308527433,0.26679521662071387,0.4361128050084915,0.40137133166717653,0.3596047705026531,0.2975077739533458,0.21954544835497344,0.2493518773952611,0.3579325975972478,0.4957980257164111,0.31881716180540337,0.2662397369067703,2223,Kazaure,3000,Jigawa,NO,1.10778697606,Member State,1999,Nigeria,182,0.0304229462333,190988,00000000000000002234
-0.027244208075159402,0.006986101021502095,-0.05073335728955728,0.016241986753330263,0.1266670230597947,0.05340538240849452,-0.002651643051708321,-0.002320170280873716,0.012068356486058597,0.0672697855933004,-0.006684917845678662,-0.017135868704203718,0.08839142262186007,0.19826300425376558,0.30744693144060986,0.2907185709385348,0.26661437519299,0.2128070461237976,0.16907272691968112,0.1449810152785282,0.2776929647073388,0.37692913644307235,0.3520650434707706,0.20264003716678997,65709,Tureta,3000,Sokoto,NO,1.62852259053,Member State,1999,Nigeria,182,0.107107586327,190989,00000000000000002235
0.030481426709054727,0.06778161949135898,0.01456915402046058,0.06795207098660934,0.1379208818128685,0.06903742530682763,-0.018764678066416168,0.04413611025185696,0.05116209393253992,0.09400433273339437,0.033262742486878875,-0.058894532053795134,0.08479452002422717,0.22406611046002572,0.372900816235476,0.3053574075767002,0.276060412960953,0.25430227261408883,0.20737297835683358,0.1922824345103891,0.3338873786239548,0.45749071322682544,0.27023657022932085,0.22355227106319517,65710,Kaura Namoda,3000,Zamfara,NO,1.28627732991,Member State,1999,Nigeria,182,0.0561616034046,190990,00000000000000002236
0.2670334550734505,0.3566488981817977,0.23488855379369836,0.29179876933143095,0.33325819686643904,0.09003394030367795,0.19585561014832217,0.09418829386515866,0.23431066137793688,0.3081224120448204,0.19225021669110157,0.041372760677133844,0.19394077259358103,0.33960948815948827,0.4527015219051246,0.4575223362313394,0.38168215018682766,0.31605767799443063,0.25917178256425133,0.3460694678552031,0.45791371790847224,0.5943234360163121,0.4324395968481647,0.4142803317140583,2223,Gumel,3000,Jigawa,NO,0.560365813053,Member State,1999,Nigeria,182,0.0197317314015,190991,00000000000000002237
-0.06516491471176175,0.01641882136961894,-0.004871175881404954,0.07571722019756308,0.14460189898329617,0.016989484563386816,0.010520830046149522,-0.029712831263061096,0.017493276656531494,0.07426648099549535,-0.01863951184734207,-0.08263444123112394,0.04755876251034482,0.15270362751621783,0.32479829597933796,0.3061236817850047,0.2609441019708345,0.2435485714196899,0.12939560472620867,0.17860921841465724,0.26456221987647416,0.3969477713222934,0.2174175703768303,0.16955176196085153,2223,Roni,3000,Jigawa,NO,1.00813363147,Member State,1999,Nigeria,182,0.0197036051958,190992,00000000000000002239
-0.07698682818648522,-0.0010262953098737501,-0.02117980172102853,0.059506160700388645,0.10906415337499344,-0.010913819628987102,-0.008437671605592854,0.0068391140307548556,0.002606609023566587,0.08714947365505107,0.014516925935994894,0.09422684819687728,0.03949247924663534,0.15291336907878025,0.31104388234960756,0.2834726374213542,0.2376330292582599,0.20853218504961976,0.11201254638385144,0.14803777713615093,0.28956885481391337,0.3942137847402169,0.1816138683823243,0.1408050247530134,2226,Safana,3000,Katsina,NO,1.43668523026,Member State,1999,Nigeria,182,0.112092118772,190993,0000000000000000223a
-0.08521861433066594,-0.004434781396274566,-0.031165405714797485,0.03434374404377785,0.11730506423798208,0.012165251133468731,-0.012651476955241119,0.026871500946768014,0.012347267534960031,0.05494354027536427,-0.023233147061057977,-0.08988852418496976,0.020175808010384426,0.1533151101984901,0.30481529191497736,0.2825760646029307,0.24041429292459954,0.22343161482292748,0.12489522281786201,0.15541960055827955,0.2886240284369645,0.3838256342700763,0.16650958037414262,0.12011461668820853,65710,Birnin-Magaji/Kiyaw,3000,Zamfara,NO,1.31204405122,Member State,1999,Nigeria,182,0.0921551130899,190994,0000000000000000223c
-0.04943278852389637,0.0578910552360963,-1.8299485576599064E-4,0.08441817581420522,0.128104619088358,0.0054303406186746546,-0.018805630137003437,0.020779066647393804,0.04092996984564084,0.10051787929575402,0.03490841315344992,-0.05386162997967417,0.08887856091822582,0.21812032386242097,0.35816291462250144,0.3256782548373081,0.27714765733462854,0.23655684425730644,0.11353972062021406,0.187691579478434,0.2853889878898526,0.42710536495846463,0.2510968291579357,0.21442672342520827,2226,Kankia,3000,Katsina,NO,1.33308505107,Member State,1999,Nigeria,182,0.0707147301793,190995,0000000000000000223d
-0.0471639447549842,0.029984257958455163,0.003921677985860417,0.10125981546399164,0.1358041482162628,-0.008653169270479818,0.005341918754256899,-0.024599602617116884,0.03130127940408289,0.06325249490360077,-0.024270838213483314,-0.06719672224353557,0.09587042644192806,0.18145320599993953,0.3263220436105869,0.3462827434836309,0.2531617401614436,0.20472217519249158,0.15417509393948167,0.19564814210273912,0.31873450528055836,0.40595317664713043,0.23719685128928192,0.18594683073678653,2223,Gagarawa,3000,Jigawa,NO,1.0687016422,Member State,1999,Nigeria,182,0.0599820804273,190996,00000000000000002240
